font,codepoint,stroke,confidence,apex_score,tail_source,rare_orientation,off_ink_tail
Esagil,0x12115,2,0.0001,0.8228,skeleton,0,0
Esagil,0x12116,1,0.0003,0.8719,network,0,0
Esagil,0x12116,2,0.784,0.8652,network,0,0
Esagil,0x12116,3,0.6749,0.8706,network,0,0
Esagil,0x12116,4,0.7638,0.8899,skeleton,0,0
Esagil,0x12116,5,0.7353,0.7465,network,0,0
Esagil,0x12116,6,0.6766,0.9205,network,0,0
Esagil,0x12117,1,0.7233,0.7472,network,0,0
Esagil,0x12117,2,0.7592,0.8026,network,0,0
Esagil,0x12117,3,0.4722,0.8026,network,0,0
Esagil,0x12117,4,0.6379,0.8196,network,0,0
Esagil,0x12117,5,0.622,0.7783,network,0,0
Esagil,0x12117,6,0.5851,0.8129,skeleton,0,0
Esagil,0x12117,7,0.6964,0.6964,network,0,0
Esagil,0x12117,8,0.7756,0.7817,network,0,0
Esagil,0x12117,9,0.7756,0.8114,network,0,0
Esagil,0x12117,10,0.5983,0.8368,network,0,0
Esagil,0x12118,1,0.6663,0.8824,skeleton,0,0
Esagil,0x12118,2,0.6169,0.8281,skeleton,0,0
Esagil,0x12118,3,0.5414,0.8745,skeleton,0,0
Esagil,0x12118,4,0.4199,0.9325,network,0,0
Esagil,0x12118,5,0.5458,0.5458,network,0,0
Esagil,0x12118,6,0.4349,0.7866,network,0,0
Esagil,0x12118,7,0.4795,0.8495,network,0,0
Esagil,0x12119,1,0.4237,0.8903,skeleton,0,0
Esagil,0x12119,2,0.6864,0.8684,skeleton,0,0
Esagil,0x12119,3,0.665,0.939,network,0,0
Esagil,0x12119,4,0.5851,0.9346,network,0,0
Esagil,0x12119,5,0.5732,0.7487,network,0,0
Esagil,0x12119,6,0.4557,0.7607,network,0,0
Esagil,0x12119,7,0.3022,0.781,network,0,0
Esagil,0x12119,8,0.5341,0.8749,network,0,0
Esagil,0x12119,9,0.5974,0.7937,network,0,0
Esagil,0x12119,10,0.7763,0.9053,network,0,0
Esagil,0x1211b,1,0.6456,0.8844,skeleton,0,0
Esagil,0x1211b,2,0.6132,0.8413,skeleton,0,0
Esagil,0x1211b,3,0.4417,0.9196,network,0,0
Esagil,0x1211b,4,0.5024,0.8679,skeleton,0,0
Esagil,0x1211b,5,0.587,0.6868,network,0,0
Esagil,0x1211b,6,0.0119,0.7918,network,0,0
Esagil,0x1211b,7,0.2431,0.7896,network,0,0
Esagil,0x1211b,8,0.6067,0.8347,skeleton,0,0
Esagil,0x1211b,9,0.6536,0.8262,skeleton,0,0
Esagil,0x1211b,10,0.661,0.711,network,0,0
Esagil,0x1211b,11,0.7158,0.7158,network,0,0
Esagil,0x1211b,12,0.7889,0.7889,network,0,0
Esagil,0x1211b,13,0.8303,0.8303,network,0,0
Esagil,0x1211e,1,0.5039,0.7237,network,0,0
Esagil,0x1211e,2,0.5039,0.6575,network,0,0
Esagil,0x1211e,3,0.0001,0.8196,network,0,0
Esagil,0x1211e,4,0.7001,0.8368,network,0,0
Esagil,0x1211e,5,0.622,0.9244,network,0,0
Esagil,0x12120,1,0.6284,0.7691,network,0,0
Esagil,0x12120,2,0.4005,0.6943,network,0,0
Esagil,0x12120,3,0.7237,0.8236,skeleton,0,0
Esagil,0x12120,4,0.6252,0.7307,network,0,0
Esagil,0x12120,5,0.6252,0.7038,network,0,0
Esagil,0x12120,6,0.0001,0.8546,skeleton,0,0
Esagil,0x12120,7,0.3732,0.8948,network,0,0
Esagil,0x12122,1,0.433,0.7925,network,0,0
Esagil,0x12122,2,0.4625,0.8202,network,0,0
Esagil,0x12122,3,0.6077,0.7017,network,0,0
Esagil,0x12122,4,0.6238,0.8594,network,0,0
Esagil,0x12122,5,0.6753,0.7963,network,0,0
Esagil,0x12122,6,0.4012,0.6834,skeleton,0,0
Esagil,0x12122,7,0.4625,0.8608,network,0,0
Esagil,0x12122,8,0.7585,0.8684,network,0,0
Esagil,0x12123,1,0.61,0.7417,network,0,0
Esagil,0x12123,2,0.539,0.7186,network,0,0
Esagil,0x12123,3,0.4644,0.8072,network,0,0
Esagil,0x12123,4,0.4251,0.7398,skeleton,0,0
Esagil,0x12123,5,0.3746,0.8485,network,0,0
Esagil,0x12123,6,0.1816,0.3026,skeleton,1,0
Esagil,0x12124,1,0.6697,0.8041,network,0,0
Esagil,0x12124,2,0.7194,0.8062,network,0,0
Esagil,0x12124,3,0.7574,0.8661,network,0,0
Esagil,0x12124,4,0.627,0.8779,skeleton,0,0
Esagil,0x12124,5,0.481,0.7527,network,0,0
Esagil,0x12124,6,0.4158,0.8578,network,0,0
Esagil,0x12124,7,0.3743,0.905,network,0,0
Esagil,0x12124,8,0.0517,0.9033,network,0,0
Esagil,0x12124,9,0.3835,0.9548,network,0,0
Esagil,0x12125,1,0.5176,0.6429,network,0,0
Esagil,0x12125,2,0.5176,0.52,network,0,0
Esagil,0x12125,3,0.0005,0.7194,network,0,0
Esagil,0x12125,4,0.0002,0.7739,network,0,0
Esagil,0x12126,1,0.7217,0.781,skeleton,0,0
Esagil,0x12126,2,0.1922,0.7718,network,0,0
Esagil,0x12126,3,0.7856,0.9137,skeleton,0,0
Esagil,0x12126,4,0.5015,0.8634,skeleton,0,0
Esagil,0x12126,5,0.0,0.68,network,0,1
Esagil,0x12126,6,0.6741,0.7194,network,0,0
Esagil,0x12126,7,0.7314,0.8084,network,0,0
Esagil,0x12126,8,0.7341,0.7691,network,0,0
Esagil,0x12126,9,0.0337,0.784,network,0,0
Esagil,0x12126,10,0.595,0.7326,network,0,0
Esagil,0x12126,11,0.0031,0.5409,network,1,0
Esagil,0x12127,1,0.5293,0.7621,skeleton,0,0
Esagil,0x12127,2,0.4615,0.7221,network,0,0
Esagil,0x12127,3,0.7326,0.8387,network,0,0
Esagil,0x12127,4,0.0037,0.7998,network,0,0
Esagil,0x12127,5,0.0402,0.9176,network,0,0
Esagil,0x12127,6,0.0144,0.4206,network,1,0
Esagil,0x12127,7,0.0698,0.3232,network,0,0
Esagil,0x12129,1,0.6783,0.8038,network,0,0
Esagil,0x12129,2,0.0282,0.8597,network,0,0
Esagil,0x12129,3,0.7677,0.8352,network,0,0
Esagil,0x12129,4,0.6132,0.7915,network,0,0
Esagil,0x12129,5,0.4751,0.8679,skeleton,0,0
Esagil,0x12129,6,0.6715,0.9033,network,0,0
Esagil,0x1212b,1,0.711,0.8059,network,0,0
Esagil,0x1212b,2,0.0104,0.8164,network,0,0
Esagil,0x1212b,3,0.6348,0.7621,network,0,0
Esagil,0x1212b,4,0.6348,0.8339,skeleton,0,0
Esagil,0x1212b,5,0.7318,0.8007,network,0,0
Esagil,0x1212b,6,0.5665,0.8256,network,0,0
Esagil,0x1212b,7,0.8062,0.8062,network,0,0
Esagil,0x1212b,8,0.0226,0.7122,skeleton,0,0
Esagil,0x1212b,9,0.0001,0.8816,network,0,0
Esagil,0x1212c,1,0.6693,0.8149,network,0,0
Esagil,0x1212c,2,0.6384,0.7066,network,0,0
Esagil,0x1212d,1,0.3937,0.7491,network,0,0
Esagil,0x1212d,2,0.6813,0.8087,network,0,0
Esagil,0x1212d,3,0.002,0.8922,network,0,0
Esagil,0x1212d,4,0.4971,0.8926,network,0,0
Esagil,0x1212e,1,0.3489,0.6779,network,0,0
Esagil,0x1212e,2,0.6257,0.8868,network,0,0
Esagil,0x1212e,3,0.5166,0.9019,network,0,0
Esagil,0x1212e,4,0.4472,0.7524,network,0,0
Esagil,0x1212e,5,0.5312,0.7732,network,0,0
Esagil,0x1212f,1,0.0277,0.8184,network,0,0
Esagil,0x1212f,2,0.8233,0.8284,network,0,0
Esagil,0x1212f,3,0.0859,0.827,network,0,0
Esagil,0x1212f,4,0.501,0.7498,skeleton,0,0
Esagil,0x1212f,5,0.6465,0.7725,network,0,0
Esagil,0x1212f,6,0.7256,0.7256,network,0,0
Esagil,0x1212f,7,0.05,0.5438,network,0,1
Esagil,0x1212f,8,0.0004,0.7268,network,0,0
Esagil,0x12130,1,0.3251,0.696,network,0,0
Esagil,0x12130,2,0.6243,0.8395,network,0,0
Esagil,0x12130,3,0.0009,0.9067,network,0,0
Esagil,0x12130,4,0.4135,0.7677,network,0,0
Esagil,0x12130,5,0.1439,0.8339,network,0,0
Esagil,0x12132,1,0.6838,0.8358,network,0,0
Esagil,0x12132,2,0.4966,0.7793,network,0,0
Esagil,0x12132,3,0.4995,0.9137,network,0,0
Esagil,0x12132,4,0.539,0.9365,network,0,0
Esagil,0x12132,5,0.539,0.665,network,0,0
Esagil,0x12132,6,0.54,0.7953,network,0,0
Esagil,0x12132,7,0.6558,0.8182,network,0,0
Esagil,0x12134,1,0.7409,0.7853,network,0,0
Esagil,0x12134,2,0.6792,0.84,skeleton,0,0
Esagil,0x12134,3,0.5732,0.8225,network,0,0
Esagil,0x12134,4,0.6758,0.7866,network,0,0
Esagil,0x12134,5,0.7538,0.7947,network,0,0
Esagil,0x12134,6,0.8149,0.8449,network,0,0
Esagil,0x12134,7,0.1988,0.805,skeleton,0,0
Esagil,0x12134,8,0.6384,0.7694,network,0,0
Esagil,0x12134,9,0.6918,0.7082,network,0,0
Esagil,0x12135,1,0.4776,0.7237,network,0,0
Esagil,0x12135,2,0.7509,0.8573,network,0,0
Esagil,0x12135,3,0.0205,0.9191,network,0,0
Esagil,0x12135,4,0.3965,0.8053,network,0,0
Esagil,0x12135,5,0.5463,0.8099,network,0,0
Esagil,0x12135,6,0.6429,0.7715,network,0,0
Esagil,0x12135,7,0.3242,0.9033,network,0,0
Esagil,0x12135,8,0.566,0.8891,network,0,0
Esagil,0x12137,1,0.2783,0.7902,skeleton,0,0
Esagil,0x12137,2,0.0002,0.8213,network,0,0
Esagil,0x12137,3,0.5808,0.8022,network,0,0
Esagil,0x12138,1,0.7134,0.7134,skeleton,0,0
Esagil,0x12138,2,0.0003,0.8281,network,0,0
Esagil,0x12138,3,0.0034,0.851,skeleton,0,0
Esagil,0x12138,4,0.3652,0.8044,network,0,0
Esagil,0x12138,5,0.4381,0.7356,skeleton,0,0
Esagil,0x12138,6,0.0055,0.7241,network,1,0
Esagil,0x12138,7,0.6243,0.8507,network,0,0
Esagil,0x1213d,1,0.5689,0.841,network,0,0
Esagil,0x1213d,2,0.4242,0.8347,skeleton,0,0
Esagil,0x1213d,3,0.5583,0.8959,skeleton,0,0
Esagil,0x1213d,4,0.4829,0.8287,network,0,0
Esagil,0x1213d,5,0.0144,0.9134,network,0,0
Esagil,0x1213d,6,0.0176,0.8044,skeleton,0,0
Esagil,0x1213d,7,0.5689,0.8787,network,0,0
Esagil,0x1213d,8,0.5665,0.7827,skeleton,0,0
Esagil,0x1213d,9,0.0,0.4118,network,1,0
Esagil,0x1213d,10,0.6868,0.726,network,0,0
Esagil,0x1213e,1,0.6081,0.8344,skeleton,0,0
Esagil,0x1213e,2,0.7484,0.7484,network,0,0
Esagil,0x1213e,3,0.1567,0.8078,network,0,0
Esagil,0x1213e,4,0.7229,0.8554,network,0,0
Esagil,0x1213e,5,0.6897,0.8117,network,0,0
Esagil,0x1213e,6,0.7491,0.8311,network,0,0
Esagil,0x1213e,7,0.7502,0.8475,network,0,0
Esagil,0x1213e,8,0.6817,0.8442,network,0,0
Esagil,0x1213f,1,0.6922,0.823,network,0,0
Esagil,0x1213f,2,0.6487,0.8522,skeleton,0,0
Esagil,0x1213f,3,0.7934,0.8551,network,0,0
Esagil,0x1213f,4,0.7221,0.8219,network,0,0
Esagil,0x1213f,5,0.61,0.8087,network,0,0
Esagil,0x12140,1,0.6482,0.795,skeleton,0,0
Esagil,0x12140,2,0.6482,0.8233,network,0,0
Esagil,0x12140,3,0.6465,0.761,network,0,0
Esagil,0x12140,4,0.6137,0.8069,network,0,0
Esagil,0x12140,5,0.6442,0.7729,skeleton,0,0
Esagil,0x12140,6,0.001,0.8208,network,0,0
Esagil,0x12140,7,0.7402,0.7574,network,0,0
Esagil,0x12140,8,0.5122,0.8256,network,0,0
Esagil,0x12141,1,0.6361,0.8573,skeleton,0,0
Esagil,0x12141,2,0.6715,0.8783,network,0,0
Esagil,0x12141,3,0.6732,0.8236,network,0,0
Esagil,0x12141,4,0.6796,0.6796,network,0,0
Esagil,0x12141,5,0.7902,0.8259,network,0,0
Esagil,0x12142,1,0.329,0.6465,skeleton,0,0
Esagil,0x12145,1,0.7268,0.728,network,0,0
Esagil,0x12145,2,0.0068,0.7046,network,0,0
Esagil,0x12145,3,0.0514,0.8643,network,0,0
Esagil,0x12145,4,0.0014,0.8355,network,0,0
Esagil,0x12145,5,0.7033,0.8977,network,0,0
Esagil,0x12145,6,0.4434,0.8771,network,0,0
Esagil,0x12146,1,0.5234,0.5234,network,0,0
Esagil,0x12146,2,0.0002,0.7817,skeleton,0,0
Esagil,0x12146,3,0.537,0.61,network,0,0
Esagil,0x12147,1,0.6676,0.777,network,0,0
Esagil,0x12147,2,0.5818,0.7303,network,0,0
Esagil,0x12147,3,0.427,0.7311,network,0,0
Esagil,0x12147,4,0.5278,0.8245,skeleton,0,0
Esagil,0x12147,5,0.6575,0.8084,network,0,0
Esagil,0x12147,6,0.0005,0.9146,network,0,0
Esagil,0x12147,7,0.522,0.8426,network,0,0
Esagil,0x12147,8,0.68,0.9067,network,0,0
Esagil,0x12147,9,0.6522,0.8001,network,0,0
Esagil,0x12148,1,0.5492,0.7803,network,0,0
Esagil,0x12148,2,0.6261,0.9252,skeleton,0,0
Esagil,0x12148,3,0.6197,0.7284,network,0,0
Esagil,0x12148,4,0.0005,0.8126,network,0,0
Esagil,0x12148,5,0.5699,0.8303,network,0,0
Esagil,0x12148,6,0.7564,0.85,network,0,0
Esagil,0x12148,7,0.5024,0.8899,network,0,0
Esagil,0x12148,8,0.7142,0.7578,network,0,0
Esagil,0x1214a,1,0.6192,0.7905,network,0,0
Esagil,0x1214a,2,0.671,0.7701,network,0,0
Esagil,0x1214a,3,0.5361,0.7687,skeleton,0,0
Esagil,0x1214a,4,0.04,0.6897,network,0,0
Esagil,0x1214a,5,0.0,0.5846,network,1,0
Esagil,0x1214a,6,0.6693,0.7896,network,0,0
Esagil,0x1214a,7,0.6997,0.823,skeleton,0,0
Esagil,0x1214b,1,0.6343,0.8317,network,0,0
Esagil,0x1214b,2,0.6567,0.7698,skeleton,0,0
Esagil,0x1214b,3,0.05,0.7417,network,0,1
Esagil,0x1214b,4,0.4097,0.6805,network,0,0
Esagil,0x1214b,5,0.5827,0.862,network,0,0
Esagil,0x1214b,6,0.6931,0.6931,network,0,0
Esagil,0x1214b,7,0.5732,0.886,skeleton,0,0
Esagil,0x1214b,8,0.6536,0.8184,network,0,0
Esagil,0x1214d,1,0.5132,0.8314,skeleton,0,0
Esagil,0x1214d,2,0.393,0.7715,network,0,0
Esagil,0x1214d,3,0.767,0.8606,network,0,0
Esagil,0x1214d,4,0.0006,0.9096,network,0,0
Esagil,0x1214d,5,0.0002,0.3471,network,1,0
Esagil,0x1214d,6,0.0265,0.7876,network,0,0
Esagil,0x1214d,7,0.6575,0.6575,skeleton,0,0
Esagil,0x1214d,8,0.0007,0.7807,network,0,0
Esagil,0x1214d,9,0.2029,0.8775,network,0,0
Esagil,0x1214d,10,0.6091,0.6997,skeleton,0,0
Esagil,0x1214d,11,0.6914,0.7756,network,0,0
Esagil,0x1214d,12,0.0038,0.8087,network,0,0
Esagil,0x1214d,13,0.05,0.8222,network,0,1
Esagil,0x1214e,1,0.346,0.6779,network,0,0
Esagil,0x1214e,2,0.7535,0.8592,network,0,0
Esagil,0x1214e,3,0.0179,0.8918,network,0,0
Esagil,0x1214e,4,0.1495,0.8311,network,0,0
Esagil,0x1214e,5,0.5675,0.7712,network,0,0
Esagil,0x1214e,6,0.6637,0.8554,network,0,0
Esagil,0x1214e,7,0.0014,0.8876,network,0,0
Esagil,0x12154,1,0.6732,0.8745,network,0,0
Esagil,0x12154,2,0.8306,0.931,network,0,0
Esagil,0x12154,3,0.7972,0.8697,network,0,0
Esagil,0x12154,4,0.409,0.8515,network,0,0
Esagil,0x12154,5,0.7925,0.7925,network,0,0
Esagil,0x12154,6,0.6357,0.8477,network,0,0
Esagil,0x12154,7,0.6142,0.8382,network,0,0
Esagil,0x12154,8,0.6142,0.7947,network,0,0
Esagil,0x12155,1,0.7307,0.7364,skeleton,0,0
Esagil,0x12155,2,0.8141,0.8643,network,0,0
Esagil,0x12155,3,0.5283,0.9214,network,0,0
Esagil,0x12155,4,0.4732,0.9392,skeleton,0,0
Esagil,0x12156,1,0.6864,0.7527,network,0,0
Esagil,0x12156,2,0.6775,0.8824,network,0,0
Esagil,0x12156,3,0.2101,0.8532,network,0,0
Esagil,0x12156,4,0.6951,0.7447,network,0,0
Esagil,0x12156,5,0.0013,0.7691,network,0,0
Esagil,0x12157,1,0.6151,0.7963,network,0,0
Esagil,0x12157,2,0.6146,0.7691,network,0,0
Esagil,0x12157,3,0.3798,0.809,network,0,0
Esagil,0x12157,4,0.6976,0.6976,network,0,0
Esagil,0x12157,5,0.4076,0.8275,network,0,0
Esagil,0x12157,6,0.5492,0.7736,skeleton,0,0
Esagil,0x12157,7,0.683,0.683,network,0,0
Esagil,0x12158,1,0.3963,0.8325,network,0,0
Esagil,0x12158,2,0.5103,0.8035,network,0,0
Esagil,0x12158,3,0.1609,0.8173,network,0,0
Esagil,0x12158,4,0.6451,0.7146,skeleton,0,0
Esagil,0x12158,5,0.5385,0.7773,skeleton,0,0
Esagil,0x12158,6,0.668,0.668,skeleton,0,0
Esagil,0x12158,7,0.5997,0.8702,network,0,0
Esagil,0x12158,8,0.3695,0.8546,network,0,0
Esagil,0x12158,9,0.0115,0.5414,network,0,0
Esagil,0x12158,10,0.7364,0.7715,network,0,0
Esagil,0x1215c,1,0.3576,0.8216,network,0,0
Esagil,0x1215c,2,0.6348,0.8239,network,0,0
Esagil,0x1215c,3,0.3718,0.8306,network,0,0
Esagil,0x1215c,4,0.5784,0.5784,network,0,0
Esagil,0x1215c,5,0.05,0.7405,skeleton,0,1
Esagil,0x1215c,6,0.6289,0.6562,skeleton,0,0
Esagil,0x1215c,7,0.4073,0.7038,network,0,0
Esagil,0x1215c,8,0.0111,0.7225,network,1,0
Esagil,0x1215c,9,0.7447,0.8222,network,0,0
Esagil,0x12161,1,0.4518,0.8239,network,0,0
Esagil,0x12161,2,0.4005,0.8138,network,0,0
Esagil,0x12161,3,0.4912,0.7985,network,0,0
Esagil,0x12161,4,0.566,0.709,skeleton,0,0
Esagil,0x12161,5,0.05,0.8556,skeleton,0,1
Esagil,0x12161,6,0.6736,0.7708,skeleton,0,0
Esagil,0x12161,7,0.0,0.8634,network,0,0
Esagil,0x12161,8,0.7817,0.9199,network,0,0
Esagil,0x12161,9,0.5142,0.8287,network,0,0
Esagil,0x12161,10,0.5492,0.847,network,0,0
Esagil,0x12161,11,0.8693,0.8828,network,0,0
Esagil,0x12161,12,0.696,0.8911,network,0,0
Esagil,0x12161,13,0.7106,0.8256,network,0,0
Esagil,0x12164,1,0.405,0.7649,network,0,0
Esagil,0x12164,2,0.5894,0.785,network,0,0
Esagil,0x12164,3,0.145,0.8328,network,0,0
Esagil,0x12164,4,0.6016,0.6491,network,0,0
Esagil,0x12164,5,0.4932,0.6951,skeleton,0,0
Esagil,0x12164,6,0.6602,0.768,skeleton,0,0
Esagil,0x12164,7,0.6728,0.897,network,0,0
Esagil,0x12164,8,0.4533,0.8615,network,0,0
Esagil,0x12164,9,0.3482,0.7982,skeleton,0,0
Esagil,0x12164,10,0.6658,0.9305,network,0,0
Esagil,0x12164,11,0.7766,0.9504,network,0,0
Esagil,0x12164,12,0.0083,0.939,network,0,0
Esagil,0x12164,13,0.7345,0.8096,network,0,0
Esagil,0x12165,1,0.462,0.8059,network,0,0
Esagil,0x12165,2,0.5775,0.8132,network,0,0
Esagil,0x12165,3,0.1543,0.8179,network,0,0
Esagil,0x12165,4,0.5775,0.7098,skeleton,0,0
Esagil,0x12165,5,0.4586,0.8423,network,0,0
Esagil,0x12165,6,0.6676,0.7516,skeleton,0,0
Esagil,0x12165,7,0.5993,0.9109,network,0,0
Esagil,0x12165,8,0.7154,0.9222,network,0,0
Esagil,0x12165,9,0.7345,0.925,network,0,0
Esagil,0x12165,10,0.7394,0.8093,network,0,0
Esagil,0x12172,1,0.3723,0.805,network,0,0
Esagil,0x12172,2,0.4038,0.8392,network,0,0
Esagil,0x12172,3,0.4443,0.785,network,0,0
Esagil,0x12172,4,0.6243,0.6758,network,0,0
Esagil,0x12172,5,0.05,0.7094,skeleton,0,1
Esagil,0x12172,6,0.4135,0.4135,network,0,0
Esagil,0x12172,7,0.1569,0.83,network,0,0
Esagil,0x12172,8,0.2908,0.8679,network,0,0
Esagil,0x12172,9,0.6482,0.7186,network,0,0
Esagil,0x12172,10,0.6619,0.7046,skeleton,0,0
Esagil,0x12172,11,0.5463,0.8485,skeleton,0,0
Esagil,0x12172,12,0.8213,0.8325,network,0,0
Esagil,0x12172,13,0.7753,0.9384,network,0,0
Esagil,0x12172,14,0.6035,0.8065,network,0,0
Esagil,0x12172,15,0.3151,0.9374,network,0,0
Esagil,0x12172,16,0.7042,0.8507,network,0,0
Esagil,0x12174,1,0.4311,0.8149,network,0,0
Esagil,0x12174,2,0.6229,0.825,network,0,0
Esagil,0x12174,3,0.4111,0.8303,network,0,0
Esagil,0x12174,4,0.5655,0.5655,skeleton,0,0
Esagil,0x12174,5,0.5059,0.7931,skeleton,0,0
Esagil,0x12174,6,0.3482,0.8069,skeleton,0,0
Esagil,0x12174,7,0.5917,0.8517,network,0,0
Esagil,0x12174,8,0.4321,0.8184,network,0,0
Esagil,0x12174,9,0.726,0.7287,network,0,0
Esagil,0x1217b,1,0.1082,0.8262,network,0,0
Esagil,0x1217b,2,0.5039,0.8233,network,0,0
Esagil,0x1217b,3,0.3951,0.8123,network,0,0
Esagil,0x1217b,4,0.5993,0.6016,network,0,0
Esagil,0x1217b,5,0.5969,0.7715,skeleton,0,0
Esagil,0x1217b,6,0.6257,0.6637,skeleton,0,0
Esagil,0x1217b,7,0.6706,0.8554,skeleton,0,0
Esagil,0x1217b,8,0.8117,0.8328,network,0,0
Esagil,0x1217b,9,0.6885,0.8084,network,0,0
Esagil,0x1217b,10,0.7607,0.7607,network,0,0
Esagil,0x1217b,11,0.7985,0.8891,network,0,0
Esagil,0x1217b,12,0.7368,0.787,network,0,0
Esagil,0x1217e,1,0.461,0.8216,network,0,0
Esagil,0x1217e,2,0.4419,0.8366,network,0,0
Esagil,0x1217e,3,0.463,0.8421,network,0,0
Esagil,0x1217e,4,0.5808,0.6758,network,0,0
Esagil,0x1217e,5,0.4917,0.7443,network,0,0
Esagil,0x1217e,6,0.05,0.907,network,0,1
Esagil,0x1217e,7,0.6105,0.6339,skeleton,0,0
Esagil,0x1217e,8,0.6918,0.7334,skeleton,0,0
Esagil,0x1217e,9,0.7708,0.9067,network,0,0
Esagil,0x1217e,10,0.8771,0.8937,network,0,0
Esagil,0x1217e,11,0.8771,0.9164,network,0,0
Esagil,0x1217e,12,0.8267,0.9124,network,0,0
Esagil,0x1217e,13,0.7435,0.8141,network,0,0
Esagil,0x12183,1,0.0298,0.8331,network,0,0
Esagil,0x12183,2,0.5521,0.7941,network,0,0
Esagil,0x12183,3,0.3882,0.8379,network,0,0
Esagil,0x12183,4,0.6474,0.6474,skeleton,0,0
Esagil,0x12183,5,0.05,0.7082,skeleton,0,1
Esagil,0x12183,6,0.6002,0.7461,skeleton,0,0
Esagil,0x12183,7,0.05,0.6316,skeleton,0,1
Esagil,0x12183,8,0.5215,0.8937,skeleton,0,0
Esagil,0x12183,9,0.817,0.817,network,0,0
Esagil,0x12183,10,0.7652,0.914,network,0,0
Esagil,0x12183,11,0.7957,0.8868,network,0,0
Esagil,0x12183,12,0.7154,0.8287,network,0,0
Esagil,0x1218d,1,0.0471,0.8013,network,0,0
Esagil,0x1218d,2,0.6053,0.7649,network,0,0
Esagil,0x1218d,3,0.522,0.7803,network,0,0
Esagil,0x1218d,4,0.0005,0.8988,network,0,0
Esagil,0x1218d,5,0.4829,0.8022,network,0,0
Esagil,0x1218d,6,0.0062,0.8611,network,0,0
Esagil,0x1218d,7,0.7729,0.8758,skeleton,0,0
Esagil,0x1218d,8,0.539,0.8828,network,0,0
Esagil,0x1218f,1,0.7134,0.7134,skeleton,0,0
Esagil,0x1218f,2,0.0003,0.8281,network,0,0
Esagil,0x1218f,3,0.0034,0.851,skeleton,0,0
Esagil,0x1218f,4,0.3652,0.8044,network,0,0
Esagil,0x1218f,5,0.4381,0.7356,skeleton,0,0
Esagil,0x1218f,6,0.0055,0.7241,network,1,0
Esagil,0x1218f,7,0.6243,0.8507,network,0,0
Esagil,0x12190,1,0.6248,0.781,network,0,0
Esagil,0x12190,2,0.7435,0.7439,network,0,0
Esagil,0x12190,3,0.7138,0.8457,skeleton,0,0
Esagil,0x12190,4,0.5545,0.8762,network,0,0
Esagil,0x12195,1,0.7138,0.8888,network,0,0
Esagil,0x12195,2,0.7314,0.862,network,0,0
Esagil,0x12195,3,0.2557,0.7094,skeleton,0,0
Esagil,0x12197,1,0.707,0.8344,network,0,0
Esagil,0x12197,2,0.7439,0.8556,network,0,0
Esagil,0x12197,3,0.8213,0.8933,network,0,0
Esagil,0x12197,4,0.8081,0.8392,network,0,0
Esagil,0x12197,5,0.4516,0.8439,skeleton,0,0
Esagil,0x12197,6,0.7513,0.8852,network,0,0
Esagil,0x12198,1,0.3655,0.3655,skeleton,0,0
Esagil,0x12198,2,0.1142,0.646,skeleton,0,0
Esagil,0x12198,3,0.8152,0.8652,network,0,0
Esagil,0x12198,4,0.8832,0.9241,network,0,0
Esagil,0x12198,5,0.2711,0.8529,skeleton,0,0
Esagil,0x12198,6,0.0002,0.6906,network,1,0
Esagil,0x12198,7,0.4516,0.8783,network,0,0
Esagil,0x12198,8,0.7902,0.8613,network,0,0
Esagil,0x1219a,1,0.5521,0.8618,network,0,0
Esagil,0x1219a,2,0.4951,0.8679,network,0,0
Esagil,0x1219a,3,0.661,0.847,network,0,0
Esagil,0x1219a,4,0.6676,0.8292,network,0,0
Esagil,0x1219a,5,0.5813,0.8497,network,0,0
Esagil,0x1219b,1,0.6429,0.8219,skeleton,0,0
Esagil,0x1219b,2,0.6429,0.7538,skeleton,0,0
Esagil,0x1219b,3,0.5694,0.7585,network,0,0
Esagil,0x1219b,4,0.6044,0.7599,network,0,0
Esagil,0x1219b,5,0.6248,0.7509,network,0,0
Esagil,0x1219b,6,0.1003,0.7182,network,0,0
Esagil,0x1219b,7,0.7158,0.78,network,0,0
Esagil,0x1219b,8,0.0749,0.7817,network,0,0
Esagil,0x1219b,9,0.7524,0.7585,network,0,0
Esagil,0x1219b,10,0.8314,0.9002,network,0,0
Esagil,0x1219b,11,0.4251,0.9099,network,0,0
Esagil,0x1219b,12,0.5317,0.8732,network,0,0
Esagil,0x1219c,1,0.0087,0.8132,network,0,0
Esagil,0x1219c,2,0.2075,0.7729,skeleton,0,0
Esagil,0x1219c,3,0.2075,0.7853,skeleton,0,0
Esagil,0x1219c,4,0.0177,0.786,network,0,0
Esagil,0x1219f,1,0.632,0.7599,network,0,0
Esagil,0x1219f,2,0.7106,0.8152,network,0,0
Esagil,0x1219f,3,0.5751,0.8981,network,0,0
Esagil,0x1219f,4,0.6658,0.8336,network,0,0
Esagil,0x1219f,5,0.5631,0.8629,skeleton,0,0
Esagil,0x1219f,6,0.4664,0.8344,network,0,0
Esagil,0x1219f,7,0.0046,0.8126,network,0,0
Esagil,0x1219f,8,0.7146,0.8193,network,0,0
Esagil,0x1219f,9,0.5088,0.8824,skeleton,0,0
Esagil,0x1219f,10,0.5088,0.8176,skeleton,0,0
Esagil,0x1219f,11,0.603,0.603,network,0,0
Esagil,0x121a0,1,0.6433,0.8019,network,0,0
